160.000 TL,Ford,Escort,1.6 CLX,1995,325.000 km,Düz,LPG & Benzin,Hatchback/5,1597 cc,90 hp,Önden Çekiş,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
435.000 TL,Fiat,Linea,1.4 Fire Active,2008,198.000 km,Düz,LPG & Benzin,Sedan,1368 cc,77 hp,Önden Çekiş,"6,3 lt",45 lt,"1 değişen, 4 boyalı"
7.000.000 TL,Renault,Symbol,1.5 dCi Joy,2017,201.061 km,Düz,Dizel,Sedan,1461 cc,90 hp,Önden Çekiş,"3,9 lt",50 lt,1 boyalı
1.012.500 TL,Opel,Corsa,1.2 Turbo Edition,2023,6.001 km,Otomatik,Benzin,Hatchback/5,1199 cc,100 hp,Önden Çekiş,"4,3 lt",44 lt,Belirtilmemiş
715.000 TL,Opel,Corsa,1.4 Essentia,2016,36.000 km,Otomatik,Benzin,Hatchback/5,1398 cc,90 hp,Önden Çekiş,6 lt,45 lt,"1 değişen, 1 boyalı"
160.000 TL,Ford,Escort,1.6 CLX,1995,325.000 km,Düz,LPG & Benzin,Hatchback/5,1597 cc,90 hp,Önden Çekiş,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
435.000 TL,Fiat,Linea,1.4 Fire Active,2008,198.000 km,Düz,LPG & Benzin,Sedan,1368 cc,77 hp,Önden Çekiş,"6,3 lt",45 lt,"1 değişen, 4 boyalı"
497.500 TL,Toyota,Yaris,1.4 D-4D Sol Special,2006,224.000 km,Düz,Dizel,Hatchback/5,1364 cc,90 hp,Önden Çekiş,"4,5 lt",42 lt,Belirtilmemiş
285.000 TL,Peugeot,206,1.4 Feline,2007,178.860 km,Düz,Benzin,Hatchback/5,1360 cc,76 hp,Önden Çekiş,"6,3 lt",50 lt,Belirtilmemiş
1.170.000 TL,Hyundai,Elantra,1.6 MPI Style Comfort,2022,20.200 km,Otomatik,Benzin,Sedan,1598 cc,123 hp,Önden Çekiş,"6,2 lt",47 lt,Tamamı orjinal
1.210.000 TL,Volkswagen,Passat,1.4 TSi BlueMotion Trendline,2018,42.000 km,Düz,Benzin,Sedan,1395 cc,125 hp,Önden Çekiş,"5,3 lt",66 lt,Tamamı orjinal
340.000 TL,Peugeot,206,1.4 HDi X-Design,2006,221.000 km,Düz,Dizel,Hatchback/5,1398 cc,69 hp,Önden Çekiş,"4,3 lt",50 lt,Belirtilmemiş
445.000 TL,Renault,Megane,1.6 Dynamique,2006,242.000 km,Düz,LPG & Benzin,Sedan,1598 cc,115 hp,Önden Çekiş,"6,9 lt",60 lt,Belirtilmemiş
475.000 TL,Fiat,Bravo,1.4 T-Jet Dynamic,2009,205.000 km,Düz,Benzin,Hatchback/5,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,Favori,nan,nan
798.000 TL,Renault,Clio,0.9 TCe Joy,2019,15.600 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,5 lt,45 lt,Tamamı orjinal
425.000 TL,Renault,Megane,1.5 dCi Privilege,2008,257.000 km,Düz,Dizel,Hatchback/5,1461 cc,100 hp,Önden Çekiş,"4,6 lt",60 lt,2 boyalı
400.000 TL,Volkswagen,Bora,1.6 Comfortline,2001,290.000 km,Düz,LPG & Benzin,Sedan,1595 cc,105 hp,Önden Çekiş,"6,9 lt",55 lt,Belirtilmemiş
860.000 TL,Hyundai,i30,1.6 CRDi Elite,2017,114.000 km,Yarı Otomatik,Dizel,Hatchback/5,1582 cc,136 hp,Önden Çekiş,"4,1 lt",50 lt,7 boyalı
1.140.000 TL,Renault,Megane,1.5 dCi Icon,2016,24.000 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,110 hp,Önden Çekiş,"3,7 lt",47 lt,Tamamı orjinal
480.000 TL,Renault,Scenic,1.6 Privilege,2006,226.000 km,Otomatik,LPG & Benzin,MPV,1598 cc,115 hp,Önden Çekiş,"8,1 lt",60 lt,"1 değişen, 8 boyalı"
385.000 TL,Saab,9-3,1.9 TiD Vector,2007,498.000 km,Otomatik,Dizel,Sedan,1910 cc,150 hp,Önden Çekiş,62 lt,1 boyalı,Takasa Uygun Değil
870.000 TL,Renault,Clio,1.0 TCe Joy,2020,24.600 km,Otomatik,Benzin,Hatchback/5,999 cc,100 hp,Önden Çekiş,5 lt,42 lt,Tamamı orjinal
980.000 TL,Volkswagen,Jetta,1.6 TDi Comfortline,2014,187.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,Tamamı orjinal
615.000 TL,Toyota,Corolla,1.4 D-4D Elegant,2010,189.000 km,Otomatik,Dizel,Sedan,1201 - 1400 cm3,76 - 100 HP,Önden Çekiş,"1 değişen, 3 boyalı",Takasa Uygun,Galeriden
620.000 TL,Honda,Civic,1.6 i-VTEC Premium,2009,329.000 km,Otomatik,LPG & Benzin,Sedan,1595 cc,125 hp,Önden Çekiş,"6,7 lt",50 lt,Belirtilmemiş
260.000 TL,Renault,Clio,1.4 RTA,1998,158.000 km,Otomatik,LPG & Benzin,Hatchback/5,1201 - 1400 cm3,51 - 75 HP,Önden Çekiş,Belirtilmemiş,Takasa Uygun Değil,Galeriden
575.000 TL,Opel,Corsa,1.4 Twinport Enjoy,2012,105.000 km,Düz,LPG & Benzin,Hatchback/5,1364 cc,100 hp,Önden Çekiş,"5,5 lt",45 lt,Belirtilmemiş
475.000 TL,Seat,Ibiza,1.4 Reference,2013,101.000 km,Düz,Benzin,Hatchback/5,1390 cc,85 hp,Önden Çekiş,"5,9 lt",45 lt,4 boyalı
503.850 TL,Chevrolet,Cruze,1.6 LS,2011,178.000 km,Otomatik,Benzin,Sedan,1598 cc,124 hp,Önden Çekiş,"7,4 lt",60 lt,"3 değişen, 3 boyalı"
850.000 TL,Seat,Leon,1.2 TSI Style,2016,97.000 km,Düz,Benzin,Hatchback/5,1197 cc,105 hp,Önden Çekiş,"4,9 lt",50 lt,Tamamı orjinal
885.000 TL,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2012,215.000 km,Düz,Dizel,Sedan,1598 cc,105 hp,Önden Çekiş,"4,3 lt",70 lt,Tamamı orjinal
395.000 TL,Renault,Fluence,1.5 dCi Business,2012,365.000 km,Düz,Dizel,Sedan,1461 cc,90 hp,Önden Çekiş,"4,4 lt",60 lt,Belirtilmemiş
1.290.000 TL,Audi,A3,A3 Sedan 1.0 TFSI Dynamic,2017,83.000 km,Yarı Otomatik,Benzin,Sedan,999 cc,116 hp,Önden Çekiş,"4,4 lt",50 lt,Tamamı orjinal
471.000 TL,Renault,Symbol,1.5 dCi Expression,2012,177.000 km,Düz,Dizel,Sedan,1461 cc,85 hp,Önden Çekiş,"4,3 lt",50 lt,"1 değişen, 4 boyalı"
605.000 TL,Ford,Fiesta,1.4 TDCi Titanium X,2012,207.000 km,Düz,Dizel,Hatchback/5,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"1 değişen, 4 boyalı"
458.750 TL,Honda,Civic,1.6 i ES,1998,255.000 km,Otomatik,LPG & Benzin,Sedan,1590 cc,125 hp,Önden Çekiş,55 lt,Belirtilmemiş,Takasa Uygun Değil
550.000 TL,Skoda,Rapid,1.6 TDI Ambition,2013,289.000 km,Düz,Dizel,Sedan,1598 cc,105 hp,Önden Çekiş,4 lt,55 lt,Belirtilmemiş
165.000 TL,Tofaş,Doğan,SLX,1995,161.450 km,Düz,LPG & Benzin,Sedan,1581 cc,83 hp,Arkadan İtiş,50 lt,Belirtilmemiş,Takasa Uygun Değil
435.000 TL,Opel,Astra,1.6 Classic Twinport,2006,198.000 km,Düz,LPG & Benzin,Sedan,1598 cc,103 hp,Önden Çekiş,"7,1 lt",52 lt,Belirtilmemiş
328.000 TL,Toyota,Corolla,1.4 D-4D Advance,2014,94.000 km,Otomatik,Dizel,Sedan,Tamamı orjinal,Takasa Uygun Değil,Sahibinden,Favori,nan,nan
270.000 TL,Renault,R 19,1.6 Europa RNA,1999,196.500 km,Düz,LPG & Benzin,Sedan,1598 cc,90 hp,Önden Çekiş,55 lt,Belirtilmemiş,Takasa Uygun Değil
420.000 TL,Toyota,Yaris,1.3 Sol,2005,114.500 km,Düz,Benzin,Hatchback/5,1298 cc,87 hp,Önden Çekiş,"5,6 lt",45 lt,"1 değişen, 8 boyalı"
600.000 TL,Skoda,Fabia,1.4 Scout,2012,132.000 km,Düz,LPG & Benzin,Station wagon,1390 cc,85 hp,Önden Çekiş,"5,9 lt",45 lt,Tamamı orjinal
145.000 TL,Renault,R 9,1.4 Spring,1994,312.000 km,Düz,LPG & Benzin,Sedan,1390 cc,72 hp,Önden Çekiş,47 lt,Belirtilmemiş,Takasa Uygun
235.000 TL,Fiat,Palio,1.3 Multijet EL,2004,317.899 km,Düz,Dizel,Hatchback/5,1248 cc,70 hp,Önden Çekiş,"4,6 lt",51 lt,"6 değişen, 5 boyalı"
468.000 TL,Toyota,Avensis,1.6 Elegant,2005,165.000 km,Düz,LPG & Benzin,Sedan,1598 cc,110 hp,Önden Çekiş,"7,2 lt",60 lt,Belirtilmemiş
670.000 TL,Renault,Fluence,1.5 dCi Icon,2012,249.688 km,Yarı Otomatik,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"4,4 lt",60 lt,Belirtilmemiş
1.089.000 TL,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2016,258.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,Tamamı orjinal
589.000 TL,Dacia,Logan,1.5 dCi MCV Ambiance,2018,180.000 km,Düz,Dizel,Station wagon,1461 cc,90 hp,Önden Çekiş,"3,9 lt",50 lt,"1 değişen, 1 boyalı"
305.900 TL,Renault,Symbol,1.5 dCi Extreme,2008,250.000 km,Düz,Dizel,Sedan,1461 cc,65 hp,Önden Çekiş,"4,5 lt",50 lt,"1 değişen, 2 boyalı"
1.229.750 TL,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2017,109.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,Belirtilmemiş
325.000 TL,Hyundai,Accent,1.5 1.5i GLS,2000,342.123 km,Düz,LPG & Benzin,Sedan,1495 cc,102 hp,Önden Çekiş,"6,9 lt",45 lt,Belirtilmemiş
1.229.750 TL,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2017,109.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,Belirtilmemiş
325.000 TL,Hyundai,Accent,1.5 1.5i GLS,2000,342.123 km,Düz,LPG & Benzin,Sedan,1495 cc,102 hp,Önden Çekiş,"6,9 lt",45 lt,Belirtilmemiş
650.000 TL,Honda,Jazz,1.4 Fun,2012,202.000 km,Otomatik,Benzin,Hatchback/5,1339 cc,100 hp,Önden Çekiş,"5,4 lt",42 lt,"1 değişen, 9 boyalı"
739.750 TL,Mercedes - Benz,B,B 160 Sport,2010,128.000 km,Otomatik,Benzin,MPV,1498 cc,95 hp,Önden Çekiş,"7,3 lt",54 lt,Belirtilmemiş
495.000 TL,Renault,Megane,1.5 dCi Expression,2011,300.000 km,Düz,Dizel,Hatchback/3,1461 cc,85 hp,Önden Çekiş,"4,5 lt",60 lt,Belirtilmemiş
810.000 TL,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2012,250.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,105 hp,Önden Çekiş,"4,7 lt",70 lt,4 boyalı
715.000 TL,Renault,Clio,1.0 SCe Joy,2020,13.500 km,Düz,Benzin,Hatchback/5,999 cc,72 hp,Önden Çekiş,"4,9 lt",42 lt,1 boyalı
805.000 TL,Volkswagen,Polo,1.4 TDi Comfortline,2015,115.000 km,Yarı Otomatik,Dizel,Hatchback/5,1422 cc,90 hp,Önden Çekiş,"3,5 lt",45 lt,Belirtilmemiş
1.735.000 TL,BMW,Z Serisi,Z4 2.0i sDrive,2012,133.793 km,Otomatik,Benzin,-,1997 cc,184 hp,Arkadan İtiş,"6,8 lt",55 lt,6 boyalı
1.175.000 TL,Marka:,Seri:,Model:,Yıl:,Kilometre:,Vites Tipi:,Yakıt Tipi:,Kasa Tipi:,Motor Hacmi:,Motor Gücü:,Çekiş:,Ort. Yakıt Tüketimi:,Yakıt Deposu:,Boya-değişen:
465.000 TL,Suzuki,Swift,1.3 MT 4X4,2009,156.500 km,Düz,LPG & Benzin,Hatchback/5,1328 cc,93 hp,4WD (Sürekli),"6,5 lt",40 lt,1 boyalı
672.500 TL,Opel,Corsa,1.3 CDTI Active,2013,133.000 km,Düz,Dizel,Hatchback/3,1248 cc,75 hp,Önden Çekiş,"4,2 lt",45 lt,Belirtilmemiş
397.500 TL,Opel,Corsa,1.2 Enjoy,2004,170.000 km,Yarı Otomatik,Benzin,Hatchback/5,1199 cc,75 hp,Önden Çekiş,"6,2 lt",44 lt,"1 değişen, 7 boyalı"
680.000 TL,Hyundai,i10,1.0 MPI Jump,2020,23.000 km,Düz,Benzin,Hatchback/5,998 cc,67 hp,Önden Çekiş,"4,9 lt",36 lt,Tamamı orjinal
686.000 TL,Renault,Clio,1.5 dCi Joy,2018,118.000 km,Düz,Dizel,Hatchback/5,1461 cc,75 hp,Önden Çekiş,"3,6 lt",45 lt,3 boyalı
799.000 TL,Ford,C-Max,1.6 TDCi Titanium X,2013,138.354 km,Düz,Dizel,MPV,1560 cc,115 hp,Önden Çekiş,"4,6 lt",53 lt,1 boyalı
310.000 TL,Toyota,Corolla,1.6 GLi Liftback,1993,281.000 km,Düz,LPG & Benzin,Hatchback/5,1587 cc,105 hp,Önden Çekiş,50 lt,Belirtilmemiş,Takasa Uygun Değil
490.000 TL,Renault,Megane,1.6 Dynamique,2004,192.000 km,Otomatik,LPG & Benzin,Sedan,1598 cc,115 hp,Önden Çekiş,"7,7 lt",60 lt,Belirtilmemiş
360.000 TL,Hyundai,Getz,1.3 GLS,2004,140.000 km,Düz,Benzin,Hatchback/5,1341 cc,82 hp,Önden Çekiş,"6,2 lt",45 lt,Tamamı orjinal
650.000 TL,Volkswagen,Polo,1.2 TDi Trendline,2012,165.000 km,Düz,Dizel,Hatchback/5,1199 cc,75 hp,Önden Çekiş,"3,8 lt",45 lt,Belirtilmemiş
758.500 TL,Toyota,Corolla,1.33 Life,2016,100.000 km,Düz,LPG & Benzin,Sedan,1329 cc,99 hp,Önden Çekiş,"5,8 lt",55 lt,Tamamı orjinal
1.645.000 TL,Skoda,SuperB,1.5 TSI Prestige,2021,70.000 km,Yarı Otomatik,Benzin,Hatchback/5,1498 cc,150 hp,Önden Çekiş,"5,4 lt",66 lt,Tamamı orjinal
705.000 TL,Peugeot,308,1.6 HDi Active,2017,170.000 km,Düz,Dizel,Hatchback/5,1560 cc,93 hp,Önden Çekiş,"3,7 lt",53 lt,5 boyalı
1.280.000 TL,Volkswagen,Passat,1.4 TSi BlueMotion Trendline,2016,125.000 km,Yarı Otomatik,Benzin,Sedan,1395 cc,125 hp,Önden Çekiş,5 lt,66 lt,Belirtilmemiş
410.000 TL,Renault,Clio,1.4 Dynamique,2004,155.000 km,Otomatik,LPG & Benzin,Hatchback/5,1390 cc,98 hp,Önden Çekiş,"6,7 lt",55 lt,"3 değişen, 7 boyalı"
120.000 TL,Tofaş,Doğan,L,1989,99.999 km,Düz,LPG & Benzin,Sedan,1581 cc,83 hp,Arkadan İtiş,"6,5 lt",50 lt,1 değişen
735.000 TL,Renault,Symbol,1.5 dCi Touch,2018,117.500 km,Düz,Dizel,Sedan,1461 cc,90 hp,Önden Çekiş,"3,9 lt",50 lt,3 boyalı
275.000 TL,Hyundai,Accent,1.3 LX,2002,259.000 km,Düz,LPG & Benzin,Sedan,1341 cc,86 hp,Önden Çekiş,"6,7 lt",45 lt,Belirtilmemiş
295.000 TL,Chery,Alia,1.6L Acteco Lusso,2008,81.500 km,Düz,LPG & Benzin,Sedan,1597 cc,112 hp,Önden Çekiş,"6,5 lt",52 lt,Tamamı orjinal
120.000 TL,Renault,R 12,GTS,1984,196.000 km,Düz,LPG & Benzin,Sedan,1397 cc,72 hp,Önden Çekiş,Belirtilmemiş,Takasa Uygun,Galeriden
615.000 TL,Chevrolet,Cruze,1.6 Sport Plus,2013,125.000 km,Düz,LPG & Benzin,Sedan,1598 cc,124 hp,Önden Çekiş,"6,6 lt",60 lt,Belirtilmemiş
340.000 TL,Renault,Laguna,1.6 RXE,2001,295.000 km,Düz,LPG & Benzin,Hatchback/5,1598 cc,107 hp,Önden Çekiş,"7,5 lt",66 lt,Belirtilmemiş
960.000 TL,BMW,3 Serisi,316i Comfort,2012,276.000 km,Otomatik,Benzin,Sedan,1598 cc,136 hp,Arkadan İtiş,"5,8 lt",60 lt,"3 değişen, 2 boyalı"
645.000 TL,Renault,Fluence,1.5 dCi Touch,2015,159.000 km,Düz,Dizel,Sedan,1461 cc,90 hp,Önden Çekiş,"4,5 lt",60 lt,Belirtilmemiş
680.000 TL,BMW,1 Serisi,116i Premium,2008,138.500 km,Otomatik,Benzin,Hatchback/5,1596 cc,116 hp,Arkadan İtiş,"7,5 lt",53 lt,2 boyalı
175.000 TL,Tofaş,Doğan,SLX,1993,209.000 km,Düz,LPG & Benzin,Sedan,1581 cc,83 hp,Arkadan İtiş,50 lt,Belirtilmemiş,Takasa Uygun
650.000 TL,Toyota,Corolla,1.33 Comfort,2011,214.000 km,Düz,LPG & Benzin,Sedan,1329 cc,101 hp,Önden Çekiş,"5,7 lt",55 lt,1 değişen
185.000 TL,Tofaş,Doğan,L,1990,185.000 km,Düz,LPG & Benzin,Sedan,1581 cc,83 hp,Arkadan İtiş,"6,5 lt",50 lt,1 değişen
985.000 TL,Renault,Megane,1.5 dCi Icon,2016,65.000 km,Yarı Otomatik,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"3,8 lt",49 lt,Belirtilmemiş
350.000 TL,Renault,Clio,1.4 Authentique,2004,198.000 km,Düz,Benzin,Sedan,1390 cc,75 hp,Önden Çekiş,"7,1 lt",50 lt,1 değişen
520.000 TL,Renault,Clio,1.2 SportTourer Joy,2014,156.000 km,Düz,Benzin,Station wagon,1149 cc,75 hp,Önden Çekiş,"5,5 lt",45 lt,"1 değişen, 2 boyalı"
315.000 TL,Fiat,Palio,1.3 Multijet EL,2004,251.000 km,Düz,Dizel,Hatchback/3,1248 cc,70 hp,Önden Çekiş,"4,6 lt",51 lt,"1 değişen, 3 boyalı"
472.500 TL,Ford,Focus,1.6 TDCi Collection,2008,241.000 km,Düz,Dizel,Sedan,1560 cc,110 hp,Önden Çekiş,"4,8 lt",55 lt,"1 değişen, 2 boyalı"
435.000 TL,Hyundai,Accent Era,1.5 CRDi Mode,2012,285.000 km,Düz,Dizel,Sedan,1493 cc,110 hp,Önden Çekiş,"4,6 lt",45 lt,Belirtilmemiş
815.000 TL,Opel,Astra,1.6 Edition Plus,2016,119.500 km,Düz,Benzin,Sedan,1598 cc,115 hp,Önden Çekiş,"6,5 lt",56 lt,Belirtilmemiş
310.000 TL,Toyota,Avensis,2.0 Sol,1999,285.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,128 hp,Önden Çekiş,9 lt,60 lt,"1 değişen, 3 boyalı"
300.000 TL,Peugeot,206,1.4 HDi X-Design,2005,331.000 km,Düz,Dizel,Hatchback/5,1398 cc,69 hp,Önden Çekiş,"4,3 lt",50 lt,Belirtilmemiş
990.000 TL,Peugeot,208,1.2 PureTech Allure Selection,2021,23.400 km,Otomatik,Benzin,Hatchback/5,1199 cc,132 hp,Önden Çekiş,"4,5 lt",44 lt,Belirtilmemiş
650.500 TL,Opel,Corsa,1.2 Twinport Essentia,2014,70.000 km,Düz,LPG & Benzin,Hatchback/5,1229 cc,85 hp,Önden Çekiş,"5,3 lt",45 lt,Belirtilmemiş
535.000 TL,Opel,Corsa,1.2 Twinport Essentia,2011,88.000 km,Yarı Otomatik,LPG & Benzin,Hatchback/5,1229 cc,85 hp,Önden Çekiş,"5,1 lt",45 lt,3 boyalı
300.000 TL,Peugeot,206,1.4 HDi X-Design,2005,331.000 km,Düz,Dizel,Hatchback/5,1398 cc,69 hp,Önden Çekiş,"4,3 lt",50 lt,Belirtilmemiş
990.000 TL,Peugeot,208,1.2 PureTech Allure Selection,2021,23.400 km,Otomatik,Benzin,Hatchback/5,1199 cc,132 hp,Önden Çekiş,"4,5 lt",44 lt,Belirtilmemiş
650.500 TL,Opel,Corsa,1.2 Twinport Essentia,2014,70.000 km,Düz,LPG & Benzin,Hatchback/5,1229 cc,85 hp,Önden Çekiş,"5,3 lt",45 lt,Belirtilmemiş
535.000 TL,Opel,Corsa,1.2 Twinport Essentia,2011,88.000 km,Yarı Otomatik,LPG & Benzin,Hatchback/5,1229 cc,85 hp,Önden Çekiş,"5,1 lt",45 lt,3 boyalı
6.100.000 TL,Mercedes - Benz,S,S 400 Sport,2016,110.171 km,Otomatik,Benzin,Coupe,2996 cc,367 hp,4WD (Sürekli),"8,3 lt",80 lt,Tamamı orjinal
680.000 TL,Fiat,Linea,1.3 Multijet Pop,2017,96.200 km,Düz,Dizel,Sedan,1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,Belirtilmemiş
490.000 TL,Renault,Megane,1.5 dCi Expression,2009,185.000 km,Düz,Dizel,Sedan,1461 cc,100 hp,Önden Çekiş,"4,9 lt",60 lt,3 boyalı
520.000 TL,Renault,Fluence,1.5 dCi Touch Plus,2013,246.000 km,Düz,Dizel,Sedan,1461 cc,90 hp,Önden Çekiş,"4,5 lt",60 lt,"3 değişen, 3 boyalı"
740.000 TL,Seri:,Model:,Yıl:,Kilometre:,Vites Tipi:,Yakıt Tipi:,Kasa Tipi:,Motor Hacmi:,Motor Gücü:,Çekiş:,Ort. Yakıt Tüketimi:,Yakıt Deposu:,Boya-değişen:,Takasa Uygun:
150.000.000 TL,Mercedes - Benz,S,S 500 500 L,2023,0 km,Otomatik,Benzin,Sedan,2999 cc,435 hp,4WD (Sürekli),Tamamı orjinal,Takasa Uygun Değil,Sahibinden
450.000 TL,Fiat,Linea,1.3 Multijet Urban,2014,151.500 km,Düz,Dizel,Sedan,1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,"1 değişen, 1 boyalı"
525.000 TL,Ford,Focus,1.6 TDCi Trend X,2012,165.000 km,Düz,Dizel,Hatchback/5,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,"2 değişen, 4 boyalı"
912.250 TL,Mercedes - Benz,E,220 CDI Elegance,2005,221.000 km,Otomatik,Dizel,Sedan,2148 cc,150 hp,Arkadan İtiş,"6,7 lt",65 lt,3 boyalı
875.000 TL,Renault,Clio,1.5 dCi Icon,2017,64.807 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,90 hp,Önden Çekiş,"3,7 lt",45 lt,Tamamı orjinal
654.000 TL,Renault,Megane,1.6 Icon,2013,145.000 km,Otomatik,Benzin,Hatchback/5,1598 cc,115 hp,Önden Çekiş,"6,4 lt",60 lt,Belirtilmemiş
645.000 TL,Toyota,Corolla,1.33 Life,2013,123.000 km,Düz,LPG & Benzin,Sedan,1329 cc,99 hp,Önden Çekiş,"5,8 lt",55 lt,Belirtilmemiş
579.000 TL,Ford,C-Max,1.6 TDCi Titanium X,2008,205.000 km,Düz,Dizel,MPV,1560 cc,110 hp,Önden Çekiş,"4,9 lt",55 lt,"1 değişen, 3 boyalı"
575.000 TL,Hyundai,i20,1.4 CRDi Jump,2014,100.900 km,Düz,Dizel,Hatchback/5,1396 cc,90 hp,Önden Çekiş,"3,9 lt",45 lt,"1 değişen, 4 boyalı"
635.000 TL,Fiat,Egea,1.4 Fire Easy,2018,65.000 km,Düz,Benzin,Sedan,1368 cc,95 hp,Önden Çekiş,"5,7 lt",45 lt,Tamamı orjinal
1.100.000 TL,BMW,1 Serisi,118i Joy,2015,114.000 km,Otomatik,Benzin,Hatchback/5,1499 cc,136 hp,Arkadan İtiş,"5,4 lt",52 lt,2 boyalı
950.000 TL,Audi,A3,A3 Sportback 1.6 TDI Ambition,2013,129.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,1 boyalı
635.000 TL,Chevrolet,Cruze,1.6 Sport Plus,2012,187.000 km,Düz,LPG & Benzin,Hatchback/5,1598 cc,124 hp,Önden Çekiş,"6,6 lt",60 lt,2 boyalı
1.150.000 TL,Renault,Talisman,1.6 dCi Icon,2016,200.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,160 hp,Önden Çekiş,"4,4 lt",52 lt,Tamamı orjinal
419.000 TL,Renault,Megane,1.5 dCi Extreme,2008,230.000 km,Düz,Dizel,Hatchback/5,1461 cc,80 hp,Önden Çekiş,"4,6 lt",60 lt,Belirtilmemiş
440.000 TL,Hyundai,Accent Era,1.4 Team,2008,271.000 km,Düz,LPG & Benzin,Sedan,1399 cc,97 hp,Önden Çekiş,"6,5 lt",45 lt,"1 değişen, 2 boyalı"
460.000 TL,Ford,Fiesta,1.6 Ghia,2006,171.000 km,Otomatik,LPG & Benzin,Hatchback/5,1596 cc,100 hp,Önden Çekiş,"7,4 lt",45 lt,"1 değişen, 2 boyalı"
797.500 TL,Renault,Fluence,1.5 dCi Icon,2016,199.850 km,Yarı Otomatik,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"4,4 lt",60 lt,Belirtilmemiş
1.125.000 TL,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY Urban,2016,144.500 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,"3,7 lt",50 lt,3 boyalı
670.000 TL,Volkswagen,Polo,1.4 Chrome Edition,2013,127.187 km,Düz,Benzin,Hatchback/5,1390 cc,85 hp,Önden Çekiş,"5,9 lt",45 lt,"2 değişen, 4 boyalı"
2.995.000 TL,Mercedes - Benz,E,200 d AMG,2020,31.985 km,Otomatik,Dizel,Sedan,1597 cc,160 hp,Arkadan İtiş,"4,7 lt",50 lt,"1 değişen, 1 boyalı"
620.000 TL,Citroen,C-Elysee,1.6 HDi Exclusive,2014,87.000 km,Düz,Dizel,Sedan,1560 cc,93 hp,Önden Çekiş,"4,1 lt",48 lt,Tamamı orjinal
165.000 TL,Daihatsu,Applause,1.6 Li,1991,250.000 km,Düz,LPG & Benzin,Hatchback/5,1589 cc,105 hp,Önden Çekiş,50 lt,Belirtilmemiş,Takasa Uygun Değil
530.000 TL,Fiat,Linea,1.3 Multijet Active Plus,2015,160.000 km,Düz,Dizel,Sedan,1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,Belirtilmemiş
760.000 TL,Ford,S-Max,1.6 Titanium,2011,94.000 km,Düz,Benzin,MPV,1596 cc,160 hp,Önden Çekiş,"6,8 lt",70 lt,3 boyalı
851.000 TL,Toyota,Corolla,1.6 Premium,2013,99.000 km,Otomatik,LPG & Benzin,Sedan,1598 cc,132 hp,Önden Çekiş,"6,1 lt",55 lt,1 değişen
870.000 TL,Renault,Megane,1.6 Joy,2017,45.000 km,Düz,LPG & Benzin,Sedan,1598 cc,115 hp,Önden Çekiş,"6,3 lt",49 lt,Tamamı orjinal
170.000 TL,Tofaş,Doğan,SLX,1994,111.111 km,Düz,LPG & Benzin,Sedan,1581 cc,83 hp,Arkadan İtiş,50 lt,2 değişen,Takasa Uygun Değil
585.000 TL,Toyota,Corolla,1.4 D-4D Comfort,2009,223.000 km,Yarı Otomatik,Dizel,Sedan,1364 cc,90 hp,Önden Çekiş,"4,9 lt",55 lt,2 boyalı
1.125.000 TL,Renault,Megane,1.3 TCe Joy,2021,17.700 km,Yarı Otomatik,Benzin,Sedan,1332 cc,140 hp,Önden Çekiş,"5,3 lt",50 lt,Tamamı orjinal
